epoch,mean_return,best_return,std_0,std_1,std_2,std_3,std_4,distribution_entropy,mean_duration_seconds,mean_overwhelmed_triggers,mean_impatient_triggers,mean_distracted_triggers
20,-38.61255555555556,-24.66,0.12210390857415605,0.25937870612486835,0.02883560215097396,0.009358699798690695,0.010989626628750403,-9.086053183423939,130.57,0.12222222222222222,10.61111111111111,1.922222222222222
21,-60.857388888888885,-37.55833333333334,0.08012363166933972,0.21368984671034227,0.03009312845440964,0.010462142608940057,0.013323508893481882,-9.354397049935312,194.57388888888892,0.3111111111111111,17.522222222222226,2.555555555555556
22,-47.776888888888884,-25.935000000000002,0.09126079193177691,0.2307195064959617,0.042741041938734854,0.009356717851217363,0.00986122110864273,-9.20929555470936,159.76888888888888,0.2222222222222222,12.966666666666667,2.488888888888889
23,-46.45794444444445,-28.893333333333334,0.1063875054519257,0.28926795348922657,0.028478676939379433,0.008576617421570419,0.011001658947010485,-9.213400855250747,149.02388888888888,0.5111111111111111,12.122222222222224,2.6333333333333333
24,-41.41094444444444,-23.540000000000003,0.1282159161155883,0.20528402104767532,0.017353665915836005,0.005865249282986954,0.012880348345158568,-10.087422026161285,144.10944444444442,0.5333333333333333,10.155555555555557,2.2777777777777777
25,-46.3045,-19.831666666666667,0.1298521907036064,0.1966730380088251,0.016300862335573044,0.007847871742502866,0.010485594189002101,-10.094681552524175,159.93388888888884,0.5111111111111111,11.544444444444446,2.5888888888888886
26,-51.901277777777786,-29.701666666666668,0.12180270062397723,0.09356442824163236,0.009109258091089934,0.007489086640965339,0.009695733336970061,-11.608606888282367,167.01277777777779,0.5222222222222223,14.122222222222224,2.433333333333333
27,-52.46916666666667,-30.488333333333333,0.1057389600044437,0.07408073698211715,0.005796059262923115,0.0063627306682726825,0.0070936396979157015,-12.911120324644372,168.46944444444443,1.0666666666666667,13.433333333333334,2.244444444444445
28,-58.45550000000001,-33.01,0.0798403316380429,0.08428962129374933,0.0053769614286609795,0.005268289522161091,0.006489834797543087,-13.41572996111148,171.88833333333332,1.1111111111111112,15.244444444444442,3.166666666666667
29,-47.328055555555565,-25.688333333333333,0.04586486376112747,0.08383722508761673,0.00681822997175464,0.004239485667042224,0.008697113320918194,-13.662474249463141,152.16944444444442,0.7111111111111111,12.166666666666668,2.466666666666667
30,-45.388611111111096,-23.046666666666667,0.043656775141233665,0.11226633763860314,0.0037364571792684563,0.0030151366122185014,0.007856382514020096,-14.463741895813996,153.88611111111112,0.16666666666666666,11.32222222222222,3.344444444444444
