epoch,mean_return,best_return,std_0,std_1,std_2,std_3,std_4,distribution_entropy,mean_duration_seconds,mean_overwhelmed_triggers,mean_impatient_triggers,mean_distracted_triggers
20,-49.867666666666665,-25.085,0.23805819744566245,0.15828635970038984,0.12394953838428892,0.023420196519218398,0.08165369526051694,-4.531202403050506,170.67666666666665,0.5,12.133333333333333,3.2666666666666666
21,-63.314499999999995,-20.415,0.2256411955305084,0.13381422683129468,0.12040847111468977,0.020422522453278018,0.08575020845941694,-4.869718411283754,183.81166666666667,0.2,18.766666666666666,3.3
22,-36.973333333333336,-18.985,0.23176930965168993,0.20824082950880585,0.12763590826985252,0.023071222825641318,0.07024193148964586,-4.4199326954983125,137.06666666666666,0.1,9.133333333333333,2.3
23,-62.22133333333332,-25.175,0.23880358273960975,0.1669871113520667,0.13017184914959254,0.019388223866664448,0.07830749887804593,-4.656360984349648,185.54666666666668,0.43333333333333335,17.833333333333332,3.1333333333333333
24,-53.356333333333325,-22.200000000000003,0.2294147293827381,0.163854064084845,0.14139122631309928,0.021038726155296138,0.07035074763758155,-4.658187183607302,158.89666666666668,0.4,15.033333333333333,2.9
25,-41.91216666666667,-18.450000000000003,0.26500098027759944,0.1524966701041208,0.16359422508464164,0.023252670918451335,0.05835681917356797,-4.526822096488618,144.45499999999998,0.2,11.066666666666666,2.2666666666666666
26,-41.911500000000004,-17.845,0.34945692360914443,0.11496217687375206,0.12710003667738473,0.017353550060056285,0.07125996435167943,-4.877994022209075,140.44833333333332,1.0,10.0,1.9333333333333333
27,-62.320166666666665,-22.445,0.26233008681019615,0.09853345614832074,0.13734954252412918,0.016307242034886333,0.05777714386704491,-5.513352347730164,190.53500000000003,0.6333333333333333,17.633333333333333,2.7333333333333334
28,-74.18816666666667,-30.89,0.16005341717107355,0.09711480188206724,0.14676925937570476,0.015488028176725168,0.055574625624481545,-6.046026546129781,207.88166666666666,1.3,21.1,3.0
29,-75.58033333333333,-28.915,0.13420843775618269,0.07819491716158172,0.17288703761334806,0.015038410230112908,0.0462926095894294,-6.487256626478601,217.80333333333337,0.23333333333333334,22.766666666666666,3.6666666666666665
30,-42.93933333333333,-22.85,0.08979197011997248,0.06320920206891419,0.14893204544087976,0.012239556494935284,0.03639345637576469,-7.697586122280397,150.06,0.13333333333333333,12.866666666666667,0.8333333333333334
